,author_id,body,polarity,subjectivity
8143,121770,very good frame of questions,0.9099999999999999,0.7800000000000001
8144,121770,very good questions are designed on same topic,0.45499999999999996,0.45250000000000007
8145,16572,"Videos, animation, Simulations.\n\nAdvantages\n\n1.Makes our session more interesting,\n\n2.Students pay more attention in learning.\n\n3.All the methods such as videos, animations and simulations creates an active learning environment to the students.\n\n4. students in the classes will have better visualizations when we us videos, animations and simulations\n\n\nLimitations\n\n1.Preparing videos, animations, simulations may not be possible for all topics in a specified subject\n\n2.Preparing videos, animations, simulations will be time consuming task.\n\n3.Preparing videos, animations, simulations will be more expensive.\n\n\n\n\n\n\n",0.26666666666666666,0.5857142857142856
8146,113667,"We understand that the Progress Chart is having useful.I could not follow the course from the beginning. I am now wanting to complete the entire course,I didn't receive peer assessment work.",0.05,0.5125
8147,117391,very good RCA activity\n,0.9099999999999999,0.7800000000000001
8148,117391,Very good frame questions of same topic,0.45499999999999996,0.45250000000000007
8149,117453,Recall Waterfall model and analyse the various steps involved in each phase and create a design structure for a university.\nCriteria 1: Are all the questions from the same topic? (Yes)\nCriteria 2: Are each questions aligned to the appropriate level in Revised Bloom's Taxonomy? (Yes),0.16666666666666666,0.375
8150,117391,Very good frame questions of same topic. Very good RCA activity,0.6066666666666666,0.5616666666666668
8151,117453,Good one,0.7,0.6000000000000001
8152,16501,"Videos, animations and simulations are effective methods for teaching if used and presented in a proper way.\n\n**Videos:**\nAdvantages\nit increase interest of the learner, it retains the learner attention for long time.\n    learners feel boring when there are in traditional learning, but \n     videos can keep students engaged in the course. \nvideos conveys information correctly.\n   \n    \nLimitation\n\n    There is no direct contact between the teacher and the learner so clarification of doubts will take some time.\n    Using videos in e-learning courses can be expensive and time-consuming, for you have to spend money and hire people to script, edit and create the video.\n    Playing video can use a lot of bandwidth and take time to load.\n    If the video created does not match up the standards of a high quality video, then it can be distracting instead of useful.\n    \n\nAnimation :\n\nAdvantages\n\n    Animations help in conveying information quickly and effectively to learners.\n    Animations like these help us in identifying details like velocity at a given instant which is not usually possible with video alone. However this is one advantage of the many that you can share. Continue going through the visualization example of simulation and then go to the discussion forum activity (next one) and post as many advantages of animations as you can think.\n\nLimitation\n\n    Requires special equipment for a quality presentation and cannot depict actuality like video.\n    Simple animations like these are generally not interactive. However this is one among many limitations that you can share. Continue going through the visualization example of simulation and then go to the discussion forum activity (next one) and post as many limitations of animations as you can think of.\n\nSimulation :\n\nAdvantage\n\n    Helps in studying the behavior of a system without building it and even helps in performing analysis with experimentation.\n\n    Interactivity is just one of the many advantages. Go to the discussion forum activity (next one) and see how many advantages of simulations are getting listed there.\n\nLimitation\n\n    Expensive to build a simulation model and as simulations portray the real situations in simple way sometimes it becomes very complex and difficult to prepare a simulation model.\n    \n",0.07708538587848933,0.515944170771757
8153,117690,The questions are very simple.I have difficulty in understanding who the reciepient is.,0.2,0.3
8154,117453,Bloom's Taxonomy have been applied well,0.0,0.0
8155,117409,very good questions at all levels,0.9099999999999999,0.7800000000000001
8156,117453,Good one,0.7,0.6000000000000001
8157,114782,"Yes, Visualisation is justified.\nActive leaning type is not mentioned. Peer learning or peer instruction may be encouraged.  \n\n",0.0,0.0
8158,117409,very good questions at all levels,0.9099999999999999,0.7800000000000001
8159,112005,"Remember: Define the phenomenon of Interference \n\nUnderstand : Why do beautiful bands of color appear when kerosin floats on water in rainy day?\n\nApply :  Execute Newton’s rings experiment by replacing the plano convex lense with flat glass plate and few other irregular shaped glasses. Take a note of various interference pattern you observe. \n\nAnalyze : In Newton’s rings experiment, differintiate the change in the pattern when the air gap is filled with three different liquids. \n\nEvaluate : In a Newton’s rings experiment the diameter of the 10th ring changes from 1.50 to 1.35 cm liquid. when a liquid is introduced between the lens and the plate at the place of air. Calculate the refractive index of the liquid. \n\nCreate : Design set up depicting interference phenomenon ",0.1375,0.525
8160,117409,very good questions at all levels\n,0.9099999999999999,0.7800000000000001
8161,12388,Good one,0.7,0.6000000000000001
8162,113661,in this we have get more regarding generation of power and its plants,0.5,0.5
8163,117851,"Topic: Writing a formal Report - At the end of the unit students will be able to write any report.\n\nRevised Bloom's Taxonomy six Levels: Recall, Understand, Apply, Analyse, Evaluate & Create\n\n**Recall**:Identify formal reports? Give six(6) printed reports both formal and informal and ask them to identify formal reports out of the given)\n**Understand**: Students are given strips of a (jumbled) formal report which they have to put in right order.\n**Apply**: Give pictures/Situations to form a questionnaire to gather information for a report.\n**Analyse**: Segregation of the information gathered with the help of a questionnaire and represent it using graphs/charts.\n**Evaluate**: Give students an assignment of writing a report on the information given in the form of graphs and charts and some additional inputs.\n**Create**: Write a detailed report on any given topic.    ",0.3952380952380952,0.6369047619047619
8164,117409,Very good questions at all levels,0.9099999999999999,0.7800000000000001
8165,111413,Recursion\nConcept\nhttps://www.wisc-online.com/learningobjects/viewstorylinelearningobject/12759\n,0.0,0.0
8166,117690,All questions need good effort.,0.7,0.6000000000000001
8167,117690,Most of the time target audience is Engineering students,0.5,0.5
8168,16319,a)Topic selected for visualization:Virtual Memory\n\nb)Type of knowledge:Procedure\n\nc)Url for animation:\nhttp://oscar.iitb.ac.in/availableProposalsAction1.do?title=%20Virtual%20Memory%20&id=%20567\n\nd)Learning Objective:\nAnalyze the dynamic memory allocation using paging concept\n\n,0.0,0.16666666666666666
8169,15703,a) Topic Selected for visualization : Binary Search\n\nb) Type of Knowledge : Procedure\n\nc) URL for visualization : http://oscar.iitb.ac.in/onsiteDocumentsDirectory/Binary%20Search/Binary%20Search/index.html \n\nd) Learning Objectives :  Design an algorithm for searching for an element using binary search\n,0.0,0.0
8170,113629,a) Videos\nAdvantage: Engaging students\nDisadvantage: Static/no interaction\nb) Animations\nAdvantage: Fast way of teaching\nDisadvantage: No interaction\nc) Simulation\nAdvantage: Matching with the real world\nDisadvantage: Expensive\n,0.26666666666666666,0.5333333333333333
8171,16501,a. topic selected:\nSimplex stop and wait protocol\n\nb. Type of Knowledge:\nProcedure\n\nC. URL\nhttp://oscar.iitb.ac.in/availableProposalsAction1.do?%20title=%20Stop%20and%20Wait%20Protocol%20&id=%20176\n\nd. Learning objective:\nDesign an algorithm for simplex stop and wait protocol,0.0,0.0
8172,113629,"Yes, it takes lot of time in creating videos/animations/simulations. May be for difficult concepts it can be used so that students can understand better.",0.0,0.75
8173,16572,Topic selected : Sliding window protocol\n\nType of Knowledge : Procedure\n\nURL : http://oscar.iitb.ac.in/availableProposalsAction1.do?title=%20Sliding%20window%20Protocol%20Go%20Back%20N%20&id=%20175\n\nLearning Objective:Design an algorithm for Sliding window Protocol\n\n,0.0,0.0
8174,122577,Animation - Gives Details but is not interactive\nVideo- Is realistic but there are invisible elements\nSimulation -Is interactive but is time consuming,0.16666666666666666,0.3333333333333333
8175,116429,"Criteria 1: Yes,all the questions from the same topic.\nCriteria 2: Yes, each questions aligned to the appropriate level in Revised Bloom's Taxonomy",0.25,0.3125
8176,103584,Topic: Cryptography\n\nType of Knowledge: Procedure\n\nURL: https://www.youtube.com/watch?v=68Pqir_moqA\n\nLearning Objective: To learn securing a message,0.0,0.1
8177,113661,TPS and PI be used as summative or formative assessment BOTH FOR STUDENTS\n,0.0,0.0
8178,116743,"Topic_Circuit Theory\nQ1 . State the Kirchoff’s laws.(Recall Question)\nQ2. Explain how voltage source with a source resistance can be converted into an                                                               equivalent current source (Understand)\nQ3. Find the current through each branch by network reduction technique.( Apply)\n \nQ4. A resistance R and 2 microfarad capacitor are connected in series across a 200V direct supply. Across the capacitor is a neon lamp that strikes at 120V. Calculate R to make the lamp strike 5 sec after the switch has been closed. If R = 5Megohm, how long will it take the lamp to strike?(Analyze)\nQ5. For a source free RLC series circuit, the initial voltage across C is 10V and the initial current through L is zero. If L = 20mH, C=0.5 microfarad and R=100 ohm. Evaluate i(t). (Evaluate)\nQ6. Three identical coils each having a resistance of 20 _ and a reactance of 20 _ are connected in i) Star ii) Delta across 440 V, 3 phase supply. Calculate for each case, line current and reading in each of the wattmeters connected to measure power (Create)\nCriteria 1: All the questions from the same topic: YES Criteria 2: Each questions aligned to the appropriate level in Revised Bloom's Taxonomy: YES\n\n",0.057692307692307696,0.3480769230769231
8179,116743,Criteria 1: Are all the questions from the same topic? -YES Criteria 2: Are each questions aligned to the appropriate level in Revised Bloom's Taxonomy? -YES,0.25,0.3125
8180,116743,Criteria 1: Are all the questions from the same topic? -YES Criteria 2: Are each questions aligned to the appropriate level in Revised Bloom's Taxonomy? -YES,0.25,0.3125
8181,111908,Active Learning is mentioned above the url link. pls go through it.,-0.06666666666666667,0.35
8182,111908,thanks,0.2,0.2
8183,116743,There is no inclusion of create level question and evaluate level question is not proper meaning.,0.0,0.1
8184,113661,model and analyse the various steps involved in each phase and create a design structure,0.0,0.5
8185,111908,"U can search it on youtube, u ll get it.\n",0.0,0.0
8186,119417,"**I think option C is correct because**\n\n(a)\tLOs are set such that it should focus on the course contents considering the broader view of the course \n(b)\tAs per revised Bloom’s taxonomy, LOs should follow the lower order from Recall-Understand-Apply \n(c)\tAlso as per COs should follow the higher order from Analyze-Evaluate-Create which is further to the lower order.\n\n**Option A is wrong because**\n(a)\tLOs give idea to the students that- why they have to study the given topic and what are the expected outcome.\n(b)\tOnly picking of right action verb does not means that the LO is specific and measurable\n(c)\tThe LO may not be well conceived and appropriate to the requirement\n\n**Option B is wrong because** \n(a)\tThe student should progress of from lower order to higher order.\n(b)\tAs per revised bloom’s taxonomy Recall-Understand-Apply activity is lower order and Analyze-Evaluate-Create is of higher order activities and higher order activities should not be considered while framing LOs\n\n",0.06043956043956044,0.49697802197802193
8187,117551,Videos: Plus: Informative and fun way to understand concepts.\nMinus: No active engagement of the student.\n\nAnimation: Plus: Active engagement of the student.\nMinus: Harder to pause and get answer to questions.\n\nSimulation: Interactive and full engagement of students.\n\n\n,0.09666666666666665,0.39
8188,124006,1. Recall: \nWhat are the terms involved in Taylor's Equation for Tool Life Expectancy?\n2. Understand: \nDecide the cutting speed and feed for a particular application.\n3. Apply: \nSelect  ‘n’ and ‘C’ (constants) found by experimentation or published data\n4. Analyze: \nFind the depth of cut \n5. Evaluate: \nCalculate the tool life \n6  Create: \nSuggest changes in Speed and feed to provide optimum tool life\n,0.08888888888888886,0.7111111111111111
8189,111908,good one\n,0.7,0.6000000000000001
8190,113723,"TPS and PI can be used as Formative Assessment, as we utilise these tools to assess that how much students have understood…",0.2,0.2
8191,119417,"Yes Its really very good experience, TPS Activity - Improves Brainstorming ",0.9099999999999999,0.7800000000000001
8192,113723,"Videos, animations and simulations are effective methods for teaching if used and presented in a proper way.",0.3,0.45
8193,122577,Topic:Routing and Deadlock\nType of Knowledge :Concept\n URL of the visualization located:https://scratch.mit.edu/projects/29530422/#editor\nLearning Objectives that you want to achieve with the use of this visualization:\nUnderstand working of Routing and deadlock,0.0,0.0
8194,94153,All questions are from same topic.\n\nCorresponds to all Blooms levels,0.0,0.125
8195,113661,Topic selected : FACTS CONTROLLERS\nType of Knowledge : Procedure,0.0,0.0
8196,113661,understand the concept of casting process using animation or video,0.0,0.0
8197,113701,It is very easy to teach to students.. By this way they are avoiding mugging up,0.5633333333333334,1.0
8198,123613,Questions are from same topic and addresses all Blooms levels,0.0,0.125
8199,103119,"**Videos:** \n*Advantages*: as there are different learning techniques for a student like some students can clearly understand the concepts if shown visually rather than oral and graphical representations,these videos will help them know the definition of projectile motion  better.\n*Disadvantages:* as student is not actively involved, there is every possible chance for the student to get interrupted.\n**Animations**:\n**Advantages**: concept of projectile motion and relation between  various parameters are clearly visualized and student can easily relate them.\n**Disadvantages:** due to fun learning its not easy to concentrate on all students whether they are participating in the activity or not.\n**Simulations.**\n**Advantages**according to his ideas and interpretations student can clearly learn the concept of projectile motion.\n**Disadvantages** the level of the student is important whether they can simulate their ideas or not.\n\n",0.08910256410256409,0.5455128205128206
8200,103119,i agree with you as simulation techniques are costly.,0.0,0.0
8201,16572,"a)Topic selected for visulization : Sliding window protocol\n\nLearning Objective:Design an algorithm for Sliding window Protocol\n\nURL : http://oscar.iitb.ac.in/availableProposalsAction1.do?title=%20Sliding%20window%20Protocol%20Go%20Back%20N%20&id=%20175\n\nb)active learning strategy: both TPS and PI activity can be used in active learning strategy for transmission for data from sender to receiver under full duplex communication.\n\nthe video can be paused when the transmission of acknowledgement frame was lot from the receiver to the sender, and then the question can be discussed regarding the senario using TPS activity\n\nPI activity can be started at the end of the video to design the algorithm for sliding window protocol \n",0.10833333333333332,0.575
8202,16319,Topic :Virtual Memory\n\nLearning Objective: Analyze the dynamic memory allocation using paging concept\n\nUrl for visualization: http://oscar.iitb.ac.in/availableProposalsAction1.do?title=%20Virtual%20Memory%20&id=%20567\n\nActive Learning Stratergy: TPS and PI can be used as active learning strategies.\n\n1.Before starting the video mention the Learning Objective for the topic to the students.\n\n2.After playing the video which delivers the contents regarding the construction of page table pause the video.\n\n3.Here conduct a TPS activity for creating a page table for different scenario.\n\n4.Resume the video and complete the topic regarding the mapping of the pages from virtual memory to the main memory pause the video.\n\n5.Here conduct a TPS activity for mapping the process from virtual memory to main memory for a different scenario.\n\n\n6.Resume the video and complete the video.\n\n7.And after completion of the video conduct a PI for listing out the difficulties in creation of page table using paging technique.,0.03636363636363637,0.3393939393939394
8203,16501,"A. \n1. topic selected: Simplex stop and wait protocol\n2. Learning objective: Design an algorithm for simplex stop and wait protocol\n3.URL http://oscar.iitb.ac.in/availableProposalsAction1.do?%20title=%20Stop%20and%20Wait%20Protocol%20&id=%20176\n\nB. Active learning strategy:\nBoth TPS and PI activity can be used in active learning strategy for transmission of data from sender to receiver under simplex communication.\nThe video can be paused when the transmission of acknowledgment frame was lost from the receiver to sender,and then question can be raised which initiate discussion regarding the situation using TPS activity.\nPI activity can be started at the end of the video to design the algorithm for simplex stop and wait protocol\n\n",-0.08888888888888889,0.4333333333333333
8204,15703,a)**Topic** Selected for visualization : Quick Sort\n\n**Learning Objective** :  Design an algorithm for sorting the given list of elements present in an array based.  \n \n**URL for visualization** : http://oscar.iitb.ac.in/availableProposalsAction1.do?%20title=%20Quick%20Sort%20&id=%20689 \n\nb) Active Learning Strategy : Both TPS activity and PI activity can be used as active learning strategies. \n\nTPS activity can be used for learning the arrangement of given data using quick sort technique. The specified video can be paused in between and a TPS activity can be started for identifying the next element which will be swapped with pivot element.\n \nAt the end of video PI activity can be used for creating an algorithm for the same.,0.049999999999999996,0.303125
8205,103119,engaging students is not easy.,0.09166666666666667,0.7666666666666666
8206,16319,i. Is their use of Visualization justified (based on Weiss Graph) - Yes\n\nii. Is the active learning strategy appropriate for the topic - Yes,0.2555555555555556,0.6666666666666666
8207,103119,simulation is not interactive session.all the students may not put their ideas into simulation.,0.0,0.0
8208,15703,Is their use of Visualization justified (based on Weiss Graph) - Yes\n\nIs the active learning strategy appropriate for the topic - Yes,0.2555555555555556,0.6666666666666666
8209,15797,Topic: fluid Dynamics\nAudience: Second Year Mechanical Students\nVisualization justified : Demostration of Renold Experiment.\nAT the end of unit student should able to understand type of flow.\nI Is their use of Visualization justified (based on Weiss Graph) - Yes\n\nii. Is the active learning strategy appropriate for the topic - Yes,0.2380952380952381,0.5178571428571429
8210,16572,i. Is their use of Visualization justified - Yes\n\nii. Is the active learning strategy appropriate for the topic - Yes,0.2555555555555556,0.6666666666666666
8211,16501,Is their use of Visualization justified (based on Weiss Graph) - Yes\n\nii. Is the active learning strategy appropriate for the topic - Yes,0.2555555555555556,0.6666666666666666
8212,15703,Is their use of Visualization justified (based on Weiss Graph) - Yes\n\nIs the active learning strategy appropriate for the topic - Yes,0.2555555555555556,0.6666666666666666
8213,120696,"1. **Recall Level** : List out the different ordered indices techniques in database management         systems.\n2. **Understand Level** : Explain in detail dense indices and sparse indices.\n3. **Apply Level** : Prepare the dense indices and sparse indices for the search key value branch_name on account file.\n4. **Analyze Level** : Determine which index technique is better for bank database management system.\n5. **Evaluate Level** : Evaluate how every index must be updated when record is either inserted or deleted.\n6. **Create Level** : Create secondary index structure on account file,on non candidate key balance.  ",0.04,0.6799999999999999
8214,15703,Is their use of Visualization justified (based on Weiss Graph) - Yes\n\nIs the active learning strategy appropriate for the topic - Yes,0.2555555555555556,0.6666666666666666
8215,117832,"When active learning is to be implemented use of Videos, animations and simulations definitely serves as an effective teaching aid as all of these methods employ visualization of the concept.\n    Not every concept can be visualized though (ex. electrons, current etc.)\nIntegrating more than one of such methods together can help.  \n\n 1.**Videos**\n\n*Advantages*\n\n1.Use of Videos Increases the interest of learner’s, makes the learning process more enjoyable and retains the student’s interest for longer period of time.\n2.It has been proved that visuals are always interesting and engaging than reading through pages after pages. \n3.Videos are mostly very demonstration-friendly.\n4.Students who are good visual learners will be having lot of advantages studying from videos. They can store information easily.\n5.The training time is reduced to a great extent using videos.\n\n*Limitation*\nThere is no direct contact between the teacher and the learner so clarification of doubts will take some time.\n1.Using videos in e-learning courses can be expensive and time-consuming, for you have to spend money and hire people to script, edit and create the video.\n2.If the video created does not match up the standards of a high quality video, then it can be distracting instead of useful.\n3.There might be problem housing the video in case, you are unable to upload or embed videos directly as allowed by most of the learning management system.\n4.Videos are not useful when you want to teach concepts that are not visible to naked eye (like atoms, molecules etc). After going through the animation and simulation, go to the discussion forum and post all those similar limitations that comes to your mind.\n\n\n**2. Animation :**\n*Advantages*\nAnimations help in conveying information quickly and effectively to learners.\nAnimations like these help us in identifying details like velocity at a given instant which is not usually possible with video alone. However this is one advantage of the many that you can share. Continue going through the visualization example of simulation and then go to the discussion forum activity (next one) and post as many advantages of animations as you can think.\nLimitation\n\nSimulation :\nAdvantage\nHelps in studying the behavior of a system without building it and even helps in performing analysis with experimentation.\nInteractivity is just one of the many advantages. Go to the discussion forum activity (next one) and see how many advantages of simulations are getting listed there.\nLimitation\nExpensive to build a simulation model and as simulations portray the real situations in simple way sometimes it becomes very complex and difficult to prepare a simulation model.\n\n\n",0.17216216216216215,0.4928056628056628
8216,16319,i. Is their use of Visualization justified (based on Weiss Graph) - Yes\n\nii. Is the active learning strategy appropriate for the topic - Yes,0.2555555555555556,0.6666666666666666
8217,16572,i. Is their use of Visualization justified  - Yes\n\nii. Is the active learning strategy appropriate for the topic - Yes,0.2555555555555556,0.6666666666666666
8218,16319,i. Is their use of Visualization justified (based on Weiss Graph) - Yes\n\nii. Is the active learning strategy appropriate for the topic - Yes,0.2555555555555556,0.6666666666666666
8219,103119,i do agree with you.visualization gives better understanding for the students.,0.5,0.5
8220,120696,Criteria 1: Are all the questions from the same topic? : **Yes**\nCriteria 2: Are each questions aligned to the appropriate level in Revised Bloom's Taxonomy? **Yes**,0.25,0.3125
8221,16501,Is their use of Visualization justified (based on Weiss Graph) - Yes\n\nii. Is the active learning strategy appropriate for the topic - Yes,0.2555555555555556,0.6666666666666666
8222,16572,i. Is their use of Visualization justified (based on Weiss Graph) - Yes\n\nii. Is the active learning strategy appropriate for the topic - Yes,0.2555555555555556,0.6666666666666666
8223,16501,Is their use of Visualization justified (based on Weiss Graph) - Yes\n\nii. Is the active learning strategy appropriate for the topic - Yes,0.2555555555555556,0.6666666666666666
8224,15703,We have to specific about which active learning strategy to be used (TPS or PI).,-0.06666666666666667,0.3625
8225,120696,Criteria 1: Are all the questions from the same topic? : Yes\nCriteria 2: Are each questions aligned to the appropriate level in Revised Bloom's Taxonomy? Yes,0.25,0.3125
8226,107169,Recall:- What are the types of patterns?\nUnderstand:-Select suitable type of pattern for given component?\n,0.55,0.75
8227,107169,all the questions from the same topic\naligned to the appropriate level in Revised Bloom's Taxonomy,0.25,0.3125
8228,107169,all the questions from the same topic\naligned to the appropriate level in Revised Bloom's Taxonomy,0.25,0.3125
8229,107169,all the questions from the same topic\naligned to the appropriate level in Revised Bloom's Taxonomy,0.25,0.3125
8230,107169,all the questions from the same topic\naligned to the appropriate level in Revised Bloom's Taxonomy,0.25,0.3125
8231,107169,all the questions from the same topic\naligned to the appropriate level in Revised Bloom's Taxonomy,0.25,0.3125
8232,107169,all the questions from the same topic\naligned to the appropriate level in Revised Bloom's Taxonomy,0.25,0.3125
8233,120696,Criteria 1: Are all the questions from the same topic? : Yes\nCriteria 2: Are each questions aligned to the appropriate level in Revised Bloom's Taxonomy? Yes,0.25,0.3125
8234,118640,"1. TPS and PI can be used as formative or summative assessment depending upon whether it is used while learning process or at the end of learning process.\n\n2.Formative assessments are covered under LBD activities, Peer Assessments, Self Assessments, discussion Forum and summative assessment is covered in Knowledge Quizzes, Resource Creation Quizzes, Reflection Quizzes and Discussion Forums.",0.0,0.0
8235,120696,Criteria 1: Are all the questions from the same topic? : Yes\nCriteria 2: Are each questions aligned to the appropriate level in Revised Bloom's Taxonomy? Yes,0.25,0.3125
8236,113475,"Under TPS and PI, we are supposed to design our own TPS and PI for our major (i.e) Computer Science and Engineering but the marks is not considered only for that instead it comes as 9/45... Due to this our overall percentage is not improved...",0.1075,0.575
8237,118640,Agree!,0.0,0.0
8238,116488,**Topic to teach** : Neural Networks and Models\n**learning objective for the topic**: Student will be able to compare the different models for Artificial Neural Networks\n**url of the visualization selected**\n:courses.cs.washington.edu/courses/cse599/01wi/admin/.../Lecture6.ppt\n\n**The active learning strategy planned to use along with the visualization** :\nObserve the ppt's\nPause ppt's between at intervals\nexplain\ndiscuss\nDevise explanations,-0.04666666666666666,0.5850000000000001
8239,118640,Agree!,0.0,0.0
8240,116322,1.Recall : State Data abstraction \n\n2.Understand : Explain physical and logical data dependence with example.\n\n3.Apply : Classify the given database using different levels of abstraction\n        struct instructor\n {  int instno;\n    char int_name[20];\n    int salary;\n}    \n4.Analyze : Determine which data model can be used for the above database\n\n5.Evaluate :Compare if we use Relational Data model and Entity Relationship Model for above database\n\n6.Create: Design Data dictionary for instructor database management system.,0.05,0.2385714285714286
8241,116322,Criteria 1: Are all the questions from the same topic? YES\n\n\nCriteria 2: Are each questions aligned to the appropriate level in Revised Bloom's Taxonomy? (Yes/No)yes,0.25,0.3125
8242,116488,i. Is their use of Visualization justified (based on Weiss Graph) - Yes\nii. Is the active learning strategy appropriate for the topic - Yes,0.2555555555555556,0.6666666666666666
8243,116488,i. Is their use of Visualization justified (based on Weiss Graph) - Yes\nii. Is the active learning strategy appropriate for the topic - Yes\ntake care to use them effectively,0.3416666666666667,0.7
8244,116488,i. Is their use of Visualization justified (based on Weiss Graph) - Yes\nii. Is the active learning strategy appropriate for the topic - Yes,0.2555555555555556,0.6666666666666666
8245,116322,Criteria 1: Are all the questions from the same topic? : Yes Criteria 2: Are each questions aligned to the appropriate level in Revised Bloom's Taxonomy? Yes,0.25,0.3125
8246,116531,Topic - Linked List\n\nRemember - Define Linear Data Sructure.\n\nUnderstand - Explain whether Linked List is a Linear Data Structure.\n\nApply - Implement a Linked List using dynamic memory allocation.\n\nAnalyze - How is a linked list implemented better using structure rather than an array?\n\nEvaluate - How can polynomial addition be done using Linked List.\n\nCreate - Implement stack using Linked List,0.25,0.3333333333333333
8247,128648,1. Student will be able to implement LFU\n2.http://cs.uttyler.edu/Faculty/Rainwater/COSC3355/Animations/lrupagereplacement.htm\n3. Used animation to depict the process which is actually being carried out.\n,0.25,0.3625
8248,116531,Criteria 1: Are all the questions from the same topic? -------- Yes\n\nCriteria 2: Are each questions aligned to the appropriate level in Revised Bloom's Taxonomy? ------- Yes,0.25,0.3125
8249,116531,Your questions are correct.,0.0,0.0
8250,116322,Criteria 1: Are all the questions from the same topic? : Yes Criteria 2: Are each questions aligned to the appropriate level in Revised Bloom's Taxonomy? Yes\n,0.25,0.3125
8251,116531,The questions are appropriate.,0.5,0.5
8252,116322,Criteria 1: Are all the questions from the same topic? : Yes Criteria 2: Are each questions aligned to the appropriate level in Revised Bloom's Taxonomy? Yes,0.25,0.3125
8253,116531,The questions are aligned properly to the topic.,0.0,0.1
8254,103119,**Topic**: to explain the process of excitation of electrons from ground state to higher energy states to understand the phenomenon involved in laser light.\n**Type of knowledge:** Concept\n**URL:**:MERLOT II:www.merlot.org\n**Learning Objectives**;student will clearly under the concept of excitation and able to compare normal light to laser light.,0.3,0.5930555555555556
8255,103119,animation picture will be able to explain the concept of simulation clearly.,0.3,0.5041666666666667
8256,106565,Videos give realistic situation and give exact idea of concept.\nAnimantions helps in deatail understanding\nSimulations make learning interactive.\n,0.20833333333333331,0.29166666666666663
8257,106565,"a) Topic for which you have selected the visualization – Spherical and Cylidrical Co-ordinate systems\nb) Type of Knowledge (FACT/CONCEPT/PROCEDURE) - FACT\nc) URL of the visualization that you located- https://www.google.co.in/search?q=spherical+coordinate+system+animation&rlz=1C1RNJN_enIN609IN609&espv=2&biw=1066&bih=646&tbm=isch&imgil=lGDHEtHTos8hbM%253A%253BZzFuTCo0q4WJzM%253Bhttps%25253A%25252F%25252Fwww.youtube.com%25252Fwatch%25253Fv%2525253DQ-RUZIboBeE&source=iu&pf=m&fir=lGDHEtHTos8hbM%253A%252CZzFuTCo0q4WJzM%252C_&usg=__CYoCfvImfuE53c8y1lodb5Eh6P0%3D&dpr=0.75&ved=0ahUKEwjiq92lzfTKAhVEcY4KHUsZAnEQyjcIJg&ei=Ig-_VuKSO8TiuQTLsoiIBw#imgrc=lGDHEtHTos8hbM%3A\nd) Learning Objectives that you want to achieve with the use of this visualization-\nKnowledge of lengths, ares, volume and range of each co-ordiante in a perticular co-ordinate system.\n",0.0,0.0
8258,105417,"The topic selected is *Diffraction* of Applied Physics\n\nThe learning objective : Students should be able to explain the effect of slit width on width of principle maxima of single slit diffraction pattern. They should explain the presence of maxima and minima within principle maxima of double slit diffraction pattern. \n\nURL: https://www.youtube.com/watch?v=9D8cPrEAGyc\n\nThe strategy is ***Observe, Explain and Discuss***\n\nPlay video to show single slit diffraction , ask students to write their observation about the effect of variation of slit width on width of maxima of the diffraction pattern.\n\nShare the observation with partner.\n\nThen discuss the effect by asking questions to different pairs.\n\nPlay remaining video to show diffraction at double slit.\n\nAsk students to write their observation about principle maxima of diffraction pattern.\n\nAllow them to share the observation with partner.\n\nThen discuss how maxima and minima are observed within principle maxima of double slit diffraction pattern.\n\n",0.04464285714285715,0.21919642857142857
8259,106231,"All three types are useful for effective teaching for more engagements of students. All students can observe them and predict or calculate at any pause ,and answer or discuss the possible output for it.This will be more interactive. \nOne has to do a lot of homework before implementation.",0.38,0.5599999999999999
8260,120696,Criteria 1: Are all the questions from the same topic? : Yes Criteria 2: Are each questions aligned to the appropriate level in Revised Bloom's Taxonomy? Yes,0.25,0.3125
8261,120696,Criteria 1: Are all the questions from the same topic? : Yes Criteria 2: Are each questions aligned to the appropriate level in Revised Bloom's Taxonomy? Yes,0.25,0.3125
8262,116462,"Topic: Density of Unit Cell(Crystallography)\n\nRecall Level: State the density of unit cell formula for cubic unit cell.\n\nUnderstand level:Find the formula for SC and BCC unit cell by Density of unit cell formula of Cubic unit cell.\n\nApply level: Copper has FCC structure and atomic radius is 1.278 A? . Calculate its density (Given : Molecular wt = 63.54, NA=6.02 X 10^26/kgmol.\n\nAnalyze Level: Sodium crystallizes in a cubic lattice. The edge of unit cell is 4.3 A?. The density of unit cell is 963 kg/m3  and atomic wt is 23. How many atoms are contained in one unit cell? (NA=6.02 X 10^26/kgmol.)\n\nEvaluate Level:Sodium crystallizes in a cubic lattice. The edge of unit cell is 4.3 A?. The density of unit cell is 963 kg/m3  and atomic wt is 23. How many atoms are contained in one unit cell? What type of cubic unit cell does sodium form. (NA=6.02 X 10^26/kgmol). \n\nCreate Level: Derive the formula for density of unit cell for tetragonal unit cell.\n",0.5,0.5
8263,116462,Good one,0.7,0.6000000000000001
8264,116462,Very good questions,0.9099999999999999,0.7800000000000001
8265,116462,good questions,0.7,0.6000000000000001
