,Unnamed: 0,source,target
7971,7971,113483,116427
7972,7972,15405,124120
7973,7973,117851,116532
7974,7974,121138,102542
7975,7975,15405,116740
7976,7976,118268,42233
7977,7977,113723,null
7978,7978,105417,null
7979,7979,117851,29483
7980,7980,116492,105417
7981,7981,21112,null
7982,7982,117519,null
7983,7983,113723,null
7984,7984,21112,103448
7985,7985,117519,104073
7986,7986,116492,null
7987,7987,123021,null
7988,7988,113723,null
7989,7989,21112,12388
7990,7990,117519,111949
7991,7991,21112,123613
7992,7992,117519,126056
7993,7993,117519,117175
7994,7994,116492,113723
7995,7995,130694,null
7996,7996,21112,118741
7997,7997,117519,113629
7998,7998,116525,116427
7999,7999,109242,null
8000,8000,117519,117974
8001,8001,109242,126056
8002,8002,21112,42233
8003,8003,130694,null
8004,8004,116525,116525
8005,8005,21112,1065
8006,8006,130694,110640
8007,8007,105417,null
8008,8008,130694,130694
8009,8009,130694,113723
8010,8010,121138,114782
8011,8011,117448,109242
8012,8012,113483,null
8013,8013,130694,130694
8014,8014,130694,117279
8015,8015,121138,127374
8016,8016,113723,null
8017,8017,116492,114090
8018,8018,116492,117279
8019,8019,117662,117608
8020,8020,130694,null
8021,8021,130694,null
8022,8022,116492,113483
8023,8023,130694,null
8024,8024,130694,130694
8025,8025,116492,117175
8026,8026,130694,108537
8027,8027,113483,116525
8028,8028,130614,null
8029,8029,113629,130614
8030,8030,130694,105033
8031,8031,130614,15405
8032,8032,130694,117406
8033,8033,102948,null
8034,8034,116492,null
8035,8035,117448,105417
8036,8036,102948,118741
8037,8037,130694,null
8038,8038,113629,120922
8039,8039,122577,null
8040,8040,113629,130455
8041,8041,130614,117913
8042,8042,116492,116492
8043,8043,113629,null
8044,8044,122577,130614
8045,8045,122577,130614
8046,8046,130614,81837
8047,8047,116422,105417
8048,8048,122577,117175
8049,8049,113483,130694
8050,8050,122228,null
8051,8051,113723,null
8052,8052,103584,null
8053,8053,103584,117448
8054,8054,102948,103944
8055,8055,115591,null
8056,8056,116518,null
8057,8057,113723,null
8058,8058,130350,null
8059,8059,116518,117279
8060,8060,109242,null
8061,8061,126056,null
8062,8062,113483,130694
8063,8063,116518,102948
8064,8064,116518,104317
8065,8065,113723,null
8066,8066,126056,130329
8067,8067,115591,null
8068,8068,113723,null
8069,8069,126056,113652
8070,8070,126056,124163
8071,8071,130350,null
8072,8072,117851,116518
8073,8073,111908,null
8074,8074,117608,117662
8075,8075,117608,113483
8076,8076,113723,116996
8077,8077,94153,21112
8078,8078,94153,103448
8079,8079,117387,null
8080,8080,94153,123613
8081,8081,94153,124102
8082,8082,100272,117448
8083,8083,119087,null
8084,8084,117448,null
8085,8085,119087,113483
8086,8086,119087,130694
8087,8087,115680,118268
8088,8088,119087,113723
8089,8089,119087,113723
8090,8090,117925,null
8091,8091,115680,105417
8092,8092,115680,108263
8093,8093,120806,null
8094,8094,112176,null
8095,8095,114782,117925
8096,8096,117391,null
8097,8097,111454,null
8098,8098,116595,null
8099,8099,116595,116477
8100,8100,115591,null
8101,8101,111454,null
8102,8102,114782,121138
8103,8103,115591,111908
8104,8104,115591,113483
8105,8105,116595,117053
8106,8106,122228,null
8107,8107,116720,116595
8108,8108,111454,109242
8109,8109,116595,116429
8110,8110,111454,117519
8111,8111,112176,127143
8112,8112,105417,null
8113,8113,117448,104765
8114,8114,111454,null
8115,8115,115591,null
8116,8116,115591,117391
8117,8117,112005,117387
8118,8118,115591,111454
8119,8119,112005,12388
8120,8120,114881,110640
8121,8121,114881,113483
8122,8122,112005,105417
8123,8123,114881,113652
8124,8124,114782,null
8125,8125,111413,null
8126,8126,114870,null
8127,8127,114782,115591
8128,8128,117391,null
8129,8129,117391,117387
8130,8130,114870,123021
8131,8131,117403,null
8132,8132,117387,117391
8133,8133,117403,117391
8134,8134,117482,null
8135,8135,15703,null
8136,8136,16501,null
8137,8137,117403,105417
8138,8138,16319,null
8139,8139,121770,null
8140,8140,117403,117387
8141,8141,117403,117409
8142,8142,121770,117409
8143,8143,121770,117403
8144,8144,121770,117387
8145,8145,16572,null
8146,8146,113667,null
8147,8147,117391,117409
8148,8148,117391,121770
8149,8149,117453,null
8150,8150,117391,117403
8151,8151,117453,111454
8152,8152,16501,null
8153,8153,117690,116518
8154,8154,117453,112176
8155,8155,117409,117403
8156,8156,117453,109242
8157,8157,114782,111908
8158,8158,117409,117387
8159,8159,112005,null
8160,8160,117409,121770
8161,8161,12388,112005
8162,8162,113661,null
8163,8163,117851,null
8164,8164,117409,117391
8165,8165,111413,null
8166,8166,117690,129274
8167,8167,117690,129274
8168,8168,16319,null
8169,8169,15703,null
8170,8170,113629,null
8171,8171,16501,null
8172,8172,113629,16572
8173,8173,16572,null
8174,8174,122577,null
8175,8175,116429,116595
8176,8176,103584,null
8177,8177,113661,null
8178,8178,116743,null
8179,8179,116743,118262
8180,8180,116743,118262
8181,8181,111908,114782
8182,8182,111908,115591
8183,8183,116743,116740
8184,8184,113661,null
8185,8185,111908,114782
8186,8186,119417,null
8187,8187,117551,null
8188,8188,124006,null
8189,8189,111908,119087
8190,8190,113723,null
8191,8191,119417,111908
8192,8192,113723,null
8193,8193,122577,null
8194,8194,94153,124006
8195,8195,113661,null
8196,8196,113661,null
8197,8197,113701,null
8198,8198,123613,124006
8199,8199,103119,null
8200,8200,103119,15703
8201,8201,16572,null
8202,8202,16319,null
8203,8203,16501,null
8204,8204,15703,null
8205,8205,103119,113629
8206,8206,16319,15703
8207,8207,103119,117551
8208,8208,15703,16501
8209,8209,15797,null
8210,8210,16572,15703
8211,8211,16501,15703
8212,8212,15703,16319
8213,8213,120696,null
8214,8214,15703,16572
8215,8215,117832,null
8216,8216,16319,16501
8217,8217,16572,16501
8218,8218,16319,16572
8219,8219,103119,16501
8220,8220,120696,120696
8221,8221,16501,16319
8222,8222,16572,16319
8223,8223,16501,16572
8224,8224,15703,15797
8225,8225,120696,111999
8226,8226,107169,null
8227,8227,107169,107169
8228,8228,107169,94153
8229,8229,107169,120806
8230,8230,107169,120806
8231,8231,107169,117925
8232,8232,107169,113723
8233,8233,120696,117453
8234,8234,118640,null
8235,8235,120696,117453
8236,8236,113475,110640
8237,8237,118640,118268
8238,8238,116488,null
8239,8239,118640,127205
8240,8240,116322,null
8241,8241,116322,116322
8242,8242,116488,15703
8243,8243,116488,16501
8244,8244,116488,16319
8245,8245,116322,120696
8246,8246,116531,null
8247,8247,128648,null
8248,8248,116531,116531
8249,8249,116531,105058
8250,8250,116322,21264
8251,8251,116531,105058
8252,8252,116322,105599
8253,8253,116531,15405
8254,8254,103119,null
8255,8255,103119,105417
8256,8256,106565,null
8257,8257,106565,null
8258,8258,105417,null
8259,8259,106231,null
8260,8260,120696,116322
8261,8261,120696,116531
8262,8262,116462,null
8263,8263,116462,12388
8264,8264,116462,121770
8265,8265,116462,103961
8266,8266,103479,null
8267,8267,120696,null
8268,8268,113475,null
8269,8269,113475,103479
8270,8270,117522,113475
8271,8271,117522,null
8272,8272,120922,null
8273,8273,117925,42233
8274,8274,117925,120806
8275,8275,117925,123021
8276,8276,117925,15797
8277,8277,117925,118743
8278,8278,120806,107169
8279,8279,120806,124006
8280,8280,120806,117925
8281,8281,120806,123021
8282,8282,120806,21112
8283,8283,120806,123613
8284,8284,120806,103961
8285,8285,120806,15797
8286,8286,120806,118743
8287,8287,114782,15797
8288,8288,120922,null
8289,8289,112771,null
8290,8290,113475,null
8291,8291,113475,116531
8292,8292,113475,120696
8293,8293,113475,112176
8294,8294,113475,15405
8295,8295,122532,null
8296,8296,117522,122532
8297,8297,117522,103047
8298,8298,118743,21112
8299,8299,117519,111454
8300,8300,118743,null
8301,8301,118743,120922
8302,8302,118743,106565
8303,8303,113162,122532
8304,8304,118743,122228
8305,8305,113475,null
8306,8306,116706,null
8307,8307,119447,129401
8308,8308,116706,112976
8309,8309,116706,113887
8310,8310,116706,120537
8311,8311,116706,116726
8312,8312,116809,null
8313,8313,116809,118743
8314,8314,116809,106565
8315,8315,116809,113661
8316,8316,117519,null
8317,8317,116581,null
8318,8318,116581,118743
8319,8319,116581,113723
8320,8320,117519,116585
8321,8321,117519,130772
8322,8322,117519,117375
8323,8323,35487,null
8324,8324,116706,null
8325,8325,117519,116506
8326,8326,35487,105061
8327,8327,35487,118808
8328,8328,35487,105058
8329,8329,9722,null
8330,8330,9722,null
8331,8331,117459,null
8332,8332,117459,116706
8333,8333,111878,null
8334,8334,111878,116492
8335,8335,102542,117279
8336,8336,122532,null
8337,8337,111878,null
8338,8338,111878,105417
8339,8339,111878,118784
8340,8340,111878,116525
8341,8341,115743,117925
8342,8342,115743,null
8343,8343,94234,null
8344,8344,94234,null
8345,8345,115743,122532
8346,8346,115743,null
8347,8347,94234,99987
8348,8348,94234,104317
8349,8349,94234,117851
8350,8350,119447,null
8351,8351,119447,113475
8352,8352,119447,109242
8353,8353,119447,130614
8354,8354,119447,109242
8355,8355,94234,null
8356,8356,101701,null
8357,8357,101701,null
8358,8358,94234,111878
8359,8359,94234,105417
8360,8360,94234,15703
8361,8361,119447,null
8362,8362,119447,94234
8363,8363,94234,null
8364,8364,117824,122532
8365,8365,112284,null
8366,8366,112284,null
8367,8367,101701,94234
8368,8368,101701,9722
8369,8369,101701,118640
8370,8370,113694,null
8371,8371,119417,120806
8372,8372,119417,117925
8373,8373,113694,94234
8374,8374,113694,15797
8375,8375,113694,114782
8376,8376,112284,null
8377,8377,113362,115743
8378,8378,113362,127374
8379,8379,113362,42233
8380,8380,116740,119447
8381,8381,113362,12388
8382,8382,112284,113694
8383,8383,112284,94234
8384,8384,112284,94234
8385,8385,112284,128648
8386,8386,112284,116488
8387,8387,112284,15797
8388,8388,112284,15703
8389,8389,112284,16319
8390,8390,112284,113661
8391,8391,112284,114782
8392,8392,112284,130694
8393,8393,117522,null
8394,8394,117522,35487
8395,8395,117522,113475
8396,8396,117522,117453
8397,8397,116708,119417
8398,8398,115743,119447
8399,8399,116708,106071
8400,8400,115743,113362
8401,8401,115743,123021
8402,8402,115743,21112
8403,8403,113362,null
8404,8404,119870,null
8405,8405,1788,119870
8406,8406,101701,null
8407,8407,101701,117279
8408,8408,101701,117279
8409,8409,104464,113723
8410,8410,104464,117053
8411,8411,104464,118741
8412,8412,116705,null
8413,8413,116705,112284
8414,8414,116705,16319
8415,8415,116705,112284
8416,8416,104464,null
8417,8417,126834,116595
8418,8418,104464,103854
8419,8419,117459,15797
8420,8420,116706,null
8421,8421,117459,113661
8422,8422,103448,107169
8423,8423,126834,null
8424,8424,103448,123021
8425,8425,103448,21112
8426,8426,126834,116518
8427,8427,103448,123613
8428,8428,103448,94153
8429,8429,117459,null
8430,8430,117459,128648
8431,8431,117459,116488
8432,8432,117459,114782
8433,8433,117459,111908
8434,8434,117459,113723
8435,8435,117459,113723
8436,8436,117459,113723
8437,8437,117459,113673
8438,8438,117459,113689
8439,8439,117459,34179
8440,8440,117459,118722
8441,8441,117459,39388
8442,8442,113629,116705
8443,8443,113629,112284
8444,8444,113629,null
8445,8445,113629,111908
8446,8446,130329,null
8447,8447,104584,105417
8448,8448,101701,null
8449,8449,101701,119447
8450,8450,114993,null
8451,8451,114993,120806
8452,8452,116706,117634
8453,8453,116706,16319
8454,8454,116706,116488
8455,8455,116706,116705
8456,8456,116706,112284
8457,8457,114993,null
8458,8458,114993,117925
8459,8459,114993,120922
8460,8460,116706,null
8461,8461,119870,null
8462,8462,117519,101701
8463,8463,117519,112284
8464,8464,112771,null
8465,8465,34771,104464
8466,8466,34771,116706
8467,8467,104464,null
8468,8468,34771,116743
8469,8469,34771,null
8470,8470,104464,null
8471,8471,104464,null
8472,8472,101650,113629
8473,8473,104584,110640
8474,8474,124784,null
8475,8475,111454,117522
8476,8476,111454,119447
8477,8477,111454,35487
8478,8478,111454,130329
8479,8479,111454,113475
8480,8480,111454,116531
8481,8481,111454,116322
8482,8482,111454,120696
8483,8483,111454,113661
8484,8484,114090,34771
8485,8485,114090,116477
8486,8486,114090,117053
8487,8487,105918,110640
8488,8488,105918,112284
8489,8489,113606,null
8490,8490,113606,null
8491,8491,113606,105250
8492,8492,113483,119087
8493,8493,4383,null
8494,8494,113606,null
8495,8495,113606,null
8496,8496,113606,127143
8497,8497,120107,null
8498,8498,113606,null
8499,8499,112288,null
8500,8500,113606,null
8501,8501,118861,null
8502,8502,117460,null
8503,8503,113606,null
8504,8504,113606,null
8505,8505,113606,116025
8506,8506,113606,39388
8507,8507,113669,null
8508,8508,120107,null
8509,8509,99987,117460
8510,8510,99987,null
8511,8511,113669,null
8512,8512,113669,null
8513,8513,113669,null
8514,8514,116933,null
8515,8515,116601,null
8516,8516,99987,null
8517,8517,112005,117403
8518,8518,112005,116462
8519,8519,113475,116740
8520,8520,112005,117391
8521,8521,104465,null
8522,8522,127205,null
8523,8523,111775,null
8524,8524,115371,null
8525,8525,115371,118741
8526,8526,115371,130329
8527,8527,115371,130694
8528,8528,118861,null
8529,8529,103039,110640
8530,8530,103039,110640
8531,8531,113475,null
8532,8532,116706,34771
8533,8533,118253,null
8534,8534,103039,117925
8535,8535,118253,116933
8536,8536,118253,114993
8537,8537,103039,120537
8538,8538,103039,102124
8539,8539,102935,null
8540,8540,102935,111775
8541,8541,102935,104465
8542,8542,106565,118861
8543,8543,106565,113669
8544,8544,106565,113606
8545,8545,103314,null
8546,8546,121232,118784
8547,8547,112383,119447
8548,8548,106565,null
8549,8549,112383,113475
8550,8550,103429,103314
8551,8551,112383,35475
8552,8552,116322,null
8553,8553,116322,116322
8554,8554,119870,null
8555,8555,121770,null
8556,8556,410,117409
8557,8557,118823,117522
8558,8558,114090,127205
8559,8559,118823,116531
8560,8560,118823,120696
8561,8561,410,410
8562,8562,102956,null
8563,8563,102956,115371
8564,8564,102956,102948
8565,8565,102956,94234
8566,8566,118823,null
8567,8567,117138,118823
8568,8568,116505,null
8569,8569,38285,null
8570,8570,38285,116322
8571,8571,118823,null
8572,8572,112964,118823
8573,8573,122228,16319
8574,8574,38285,102935
8575,8575,119870,null
8576,8576,1788,null
8577,8577,106823,null
8578,8578,118070,null
8579,8579,102912,null
8580,8580,118071,null
8581,8581,102912,34771
8582,8582,102912,104464
8583,8583,102912,116743
8584,8584,102671,null
8585,8585,113809,1788
8586,8586,113809,121770
8587,8587,106565,118743
8588,8588,106565,116809
8589,8589,113809,null
8590,8590,123825,113809
8591,8591,123825,113606
8592,8592,123825,null
8593,8593,112176,null
8594,8594,123825,103274
8595,8595,123825,105045
8596,8596,130350,94234
8597,8597,118070,null
8598,8598,124630,null
8599,8599,130350,111878
8600,8600,112176,null
8601,8601,130350,116488
8602,8602,130350,113629
8603,8603,124630,111949
8604,8604,124630,129401
8605,8605,117608,119870
8606,8606,124630,113629
8607,8607,117608,106565
8608,8608,124630,120922
8609,8609,118071,null
8610,8610,117608,113669
8611,8611,117279,121770
8612,8612,124630,124630
8613,8613,117279,116322
8614,8614,117279,101701
8615,8615,117279,117460
8616,8616,124630,116492
8617,8617,117279,117608
8618,8618,124630,117974
8619,8619,117279,118743
8620,8620,117279,113661
8621,8621,117279,116705
8622,8622,117279,111878
8623,8623,119000,null
8624,8624,117175,117279
8625,8625,116318,null
8626,8626,102912,112176
8627,8627,102912,123825
8628,8628,102912,121770
8629,8629,102912,103479
8630,8630,102912,null
8631,8631,121650,null
8632,8632,119000,null
8633,8633,102912,111600
8634,8634,115739,null
8635,8635,102912,113483
8636,8636,15797,118070
8637,8637,115739,null
8638,8638,115739,128648
8639,8639,115739,116488
8640,8640,115739,15703
8641,8641,115739,113483
8642,8642,117913,null
8643,8643,126834,117634
8644,8644,116022,null
8645,8645,35159,115739
8646,8646,35159,119870
8647,8647,35159,112284
8648,8648,121650,null
8649,8649,126834,110640
8650,8650,121650,117522
8651,8651,35159,110640
8652,8652,121650,113475
8653,8653,132063,null
8654,8654,132063,null
8655,8655,121650,121650
8656,8656,132063,null
8657,8657,121650,116531
8658,8658,132063,null
8659,8659,126834,null
8660,8660,121650,112176
8661,8661,38285,132063
8662,8662,38285,132063
8663,8663,130890,null
8664,8664,119075,null
8665,8665,105639,null
8666,8666,105639,103429
8667,8667,38285,null
8668,8668,38285,118071
8669,8669,38285,118070
8670,8670,105639,105639
8671,8671,111949,35487
8672,8672,112005,119870
8673,8673,111949,103656
8674,8674,112005,112771
8675,8675,17626,null
8676,8676,110640,119075
8677,8677,112043,105639
8678,8678,113809,null
8679,8679,112043,121650
8680,8680,113809,null
8681,8681,110640,132063
8682,8682,112043,119447
8683,8683,110640,115739
8684,8684,17872,null
8685,8685,110640,115739
8686,8686,17872,null
8687,8687,12388,113809
8688,8688,12388,113809
8689,8689,110640,119000
8690,8690,112005,38285
8691,8691,112005,132063
8692,8692,122228,null
8693,8693,122228,119870
8694,8694,105250,110640
8695,8695,112043,105037
8696,8696,111949,null
8697,8697,110640,118071
8698,8698,122228,113629
8699,8699,111949,111949
8700,8700,111949,130694
8701,8701,110640,113475
8702,8702,122228,113673
8703,8703,122228,118784
8704,8704,110640,99987
8705,8705,116343,null
8706,8706,110640,119870
8707,8707,122228,16319
8708,8708,122228,16572
8709,8709,110640,116505
8710,8710,105250,null
8711,8711,110640,38285
8712,8712,117062,null
8713,8713,14949,null
8714,8714,111775,102935
8715,8715,111775,102935
8716,8716,17626,null
8717,8717,111775,99987
8718,8718,111454,null
8719,8719,111454,null
8720,8720,111454,null
8721,8721,110640,122228
8722,8722,110640,103039
8723,8723,118697,null
8724,8724,113809,117913
8725,8725,113809,102671
8726,8726,113809,38285
8727,8727,14949,null
8728,8728,14949,14949
8729,8729,14949,110640
8730,8730,14949,122228
8731,8731,118697,null
8732,8732,117662,117551
8733,8733,117662,130350
8734,8734,117662,117375
8735,8735,106815,null
8736,8736,106815,null
8737,8737,106815,null
8738,8738,106815,106815
8739,8739,106815,110640
8740,8740,106815,14949
8741,8741,113809,106815
8742,8742,113809,106815
8743,8743,113809,122228
8744,8744,113359,121539
8745,8745,106427,null
8746,8746,113359,117805
8747,8747,113359,15703
8748,8748,113359,16501
8749,8749,121076,129062
8750,8750,106427,null
8751,8751,106427,null
8752,8752,106427,106427
8753,8753,106427,110640
8754,8754,106427,106815
8755,8755,121076,117608
8756,8756,121076,117519
8757,8757,121076,null
8758,8758,121076,103119
8759,8759,21264,null
8760,8760,111326,null
8761,8761,116119,null
8762,8762,111326,121076
8763,8763,21264,null
8764,8764,116119,117519
8765,8765,21264,21264
8766,8766,21264,110640
8767,8767,111326,118697
8768,8768,21264,106427
8769,8769,116119,117662
8770,8770,116119,117472
8771,8771,103656,null
8772,8772,103656,null
8773,8773,116119,118697
8774,8774,103656,null
8775,8775,103656,103656
8776,8776,103656,110640
8777,8777,103656,21264
8778,8778,116119,114993
8779,8779,116119,9722
8780,8780,21264,null
8781,8781,118133,null
8782,8782,113684,null
8783,8783,113359,null
8784,8784,101650,105061
8785,8785,101650,105061
8786,8786,101650,131133
8787,8787,101650,117175
8788,8788,113359,113359
8789,8789,101650,130694
8790,8790,101650,114881
8791,8791,101650,105918
8792,8792,113359,116022
8793,8793,101650,14949
8794,8794,101650,106815
8795,8795,101650,106427
8796,8796,101650,110640
8797,8797,113359,116726
8798,8798,113359,1210
8799,8799,113359,102912
8800,8800,101650,17872
8801,8801,101650,116706
8802,8802,126834,102956
8803,8803,126834,126834
8804,8804,117518,118133
8805,8805,117518,124630
8806,8806,117518,124630
8807,8807,117518,94234
8808,8808,117518,101701
8809,8809,117518,9722
8810,8810,117518,111454
8811,8811,101650,101650
8812,8812,117518,null
8813,8813,117609,117375
8814,8814,117522,113684
8815,8815,114030,null
8816,8816,114030,null
8817,8817,117522,111326
8818,8818,117522,132063
8819,8819,114030,107169
8820,8820,114030,124006
8821,8821,117522,121650
8822,8822,114030,123021
8823,8823,114030,21112
8824,8824,113475,null
8825,8825,114030,121138
8826,8826,113475,103656
8827,8827,113475,17872
8828,8828,115743,120107
8829,8829,122806,114030
8830,8830,22502,118697
8831,8831,22502,110640
8832,8832,22502,113475
8833,8833,22502,110640
8834,8834,114090,102912
8835,8835,114090,1210
8836,8836,114090,117518
8837,8837,129811,117518
8838,8838,114090,113606
8839,8839,114090,116595
8840,8840,114090,104464
8841,8841,114090,114789
8842,8842,35487,null
8843,8843,112964,null
8844,8844,112964,116343
8845,8845,104784,42233
8846,8846,122543,42233
8847,8847,105776,119417
8848,8848,38285,null
8849,8849,38285,21264
8850,8850,104784,null
8851,8851,122543,null
8852,8852,105776,null
8853,8853,38285,103656
8854,8854,38285,106427
8855,8855,116318,106427
8856,8856,122228,110640
8857,8857,116318,106815
8858,8858,116318,113483
8859,8859,118573,110640
8860,8860,116318,116427
8861,8861,104784,null
8862,8862,106823,null
8863,8863,122543,null
8864,8864,105776,null
8865,8865,121734,null
8866,8866,118573,111745
8867,8867,106823,null
8868,8868,106823,102956
8869,8869,106823,130694
8870,8870,106823,102948
8871,8871,104784,null
8872,8872,105776,null
8873,8873,105776,113359
8874,8874,105776,17626
8875,8875,105776,114090
8876,8876,121734,null
8877,8877,122543,null
8878,8878,118573,126834
8879,8879,121734,126834
8880,8880,121734,106823
8881,8881,121734,102956
8882,8882,121734,102956
8883,8883,121734,102956
8884,8884,121734,102956
8885,8885,122543,102956
8886,8886,121734,101701
8887,8887,121734,121734
8888,8888,121734,102956
8889,8889,122543,121734
8890,8890,122543,106823
8891,8891,106823,122543
8892,8892,104784,102912
8893,8893,120853,111745
8894,8894,104784,127205
8895,8895,116318,null
8896,8896,104784,15405
8897,8897,120853,126834
8898,8898,103998,null
8899,8899,103961,111326
8900,8900,111775,null
8901,8901,129811,null
8902,8902,126834,103998
8903,8903,103998,126834
8904,8904,129811,112771
8905,8905,104784,null
8906,8906,104784,21264
8907,8907,104784,122228
8908,8908,104784,115739
8909,8909,121734,null
8910,8910,121734,121734
8911,8911,106823,null
8912,8912,121734,34179
8913,8913,121734,121734
8914,8914,121734,121734
8915,8915,121734,116318
8916,8916,121734,21264
8917,8917,121734,103656
8918,8918,121734,14949
8919,8919,111775,null
8920,8920,122543,null
8921,8921,126834,110640
8922,8922,103998,null
8923,8923,126834,103998
8924,8924,118573,null
8925,8925,118573,118573
8926,8926,121734,null
8927,8927,113292,124670
8928,8928,121734,116990
8929,8929,121734,116132
8930,8930,103998,118573
8931,8931,103501,null
8932,8932,118573,103998
8933,8933,112976,null
8934,8934,103998,126834
8935,8935,112976,22502
8936,8936,112976,103656
8937,8937,105599,null
8938,8938,112976,35487
8939,8939,111775,17626
8940,8940,111775,116492
8941,8941,115680,null
8942,8942,111775,117175
8943,8943,105599,null
8944,8944,126834,null
8945,8945,111775,117279
8946,8946,105599,null
8947,8947,103998,99987
8948,8948,118573,126834
8949,8949,105599,105599
8950,8950,105599,110640
8951,8951,105599,112976
8952,8952,113292,null
8953,8953,113292,115680
8954,8954,112079,121076
8955,8955,113292,129811
8956,8956,113292,129811
8957,8957,113292,112771
8958,8958,112079,111454
8959,8959,112079,12388
8960,8960,118573,null
8961,8961,122577,null
8962,8962,111729,null
8963,8963,105058,105059
8964,8964,103998,118573
8965,8965,105058,103501
8966,8966,105058,112964
8967,8967,105631,null
8968,8968,105058,117062
8969,8969,105058,116343
8970,8970,105058,111949
8971,8971,105058,105639
8972,8972,105058,118823
8973,8973,105058,103314
8974,8974,105058,130329
8975,8975,118573,null
8976,8976,105058,113475
8977,8977,122577,116255
8978,8978,105059,115326
8979,8979,105059,102935
8980,8980,105059,103719
8981,8981,105059,111746
8982,8982,105059,55251
8983,8983,105059,510
8984,8984,105059,39388
8985,8985,122577,111999
8986,8986,105631,103998
8987,8987,122577,16319
8988,8988,105631,103998
8989,8989,105631,117518
8990,8990,118229,118133
8991,8991,118229,118697
8992,8992,118573,null
8993,8993,112079,null
8994,8994,112079,102542
8995,8995,112079,117634
8996,8996,110640,112079
8997,8997,112079,34179
8998,8998,110640,118573
8999,8999,105045,null
9000,9000,112079,115739
9001,9001,110640,126834
9002,9002,118229,102912
9003,9003,120696,null
9004,9004,110640,122543
9005,9005,118229,118253
9006,9006,110640,113359
9007,9007,110640,105776
9008,9008,118229,114993
9009,9009,105045,null
9010,9010,118229,113475
9011,9011,110640,103656
9012,9012,118229,118640
9013,9013,118229,113661
9014,9014,105045,null
9015,9015,124201,null
9016,9016,120696,null
9017,9017,105045,103998
9018,9018,105045,106823
9019,9019,105045,105599
9020,9020,120696,120696
9021,9021,120696,105599
9022,9022,120696,35487
9023,9023,115425,null
9024,9024,120696,116318
9025,9025,120696,14949
9026,9026,120696,122228
9027,9027,120696,117608
9028,9028,118229,118573
9029,9029,115425,106823
9030,9030,124201,118741
9031,9031,115425,106823
9032,9032,124201,117448
9033,9033,115425,126834
9034,9034,118229,105776
9035,9035,118229,102912
9036,9036,112591,106823
9037,9037,112662,106823
9038,9038,105417,119870
9039,9039,130393,118697
9040,9040,130393,null
9041,9041,116422,null
9042,9042,130449,null
9043,9043,130449,112176
9044,9044,130449,130393
9045,9045,118229,null
9046,9046,104853,null
9047,9047,105417,104784
9048,9048,104853,103501
9049,9049,104853,103314
9050,9050,112591,null
9051,9051,103047,null
9052,9052,104853,105058
9053,9053,103047,105045
9054,9054,110640,111775
9055,9055,112177,94191
9056,9056,103047,118573
9057,9057,103047,117522
9058,9058,112177,null
9059,9059,118229,113606
9060,9060,130393,null
9061,9061,103047,null
9062,9062,130449,null
9063,9063,104853,null
9064,9064,112177,null
9065,9065,112177,111949
9066,9066,110640,108263
9067,9067,112662,null
9068,9068,112177,113475
9069,9069,112177,117913
9070,9070,112591,112662
9071,9071,112662,112591
9072,9072,112662,118573
9073,9073,112591,105631
9074,9074,112662,103998
9075,9075,112591,113359
9076,9076,130329,null
9077,9077,130614,null
9078,9078,130614,105045
9079,9079,130614,116318
9080,9080,130614,113475
9081,9081,524,null
9082,9082,105631,null
9083,9083,124538,112177
9084,9084,124538,130449
9085,9085,130694,130614
9086,9086,524,524
9087,9087,130694,21264
9088,9088,130329,130614
9089,9089,130694,130329
9090,9090,130329,113475
9091,9091,130694,113475
9092,9092,130694,103656
9093,9093,130329,113629
9094,9094,524,112976
9095,9095,124882,127205
9096,9096,130329,116595
9097,9097,130329,116595
9098,9098,130329,34771
9099,9099,524,113887
9100,9100,524,118784
9101,9101,130329,null
9102,9102,524,120537
9103,9103,130694,null
9104,9104,130694,105045
9105,9105,524,1210
9106,9106,130694,118573
9107,9107,130694,111729
9108,9108,524,110640
9109,9109,103429,null
9110,9110,121650,117522
9111,9111,524,null
9112,9112,121650,117522
9113,9113,524,102671
9114,9114,115739,110640
9115,9115,121650,null
9116,9116,105631,null
9117,9117,524,116726
9118,9118,524,116422
9119,9119,524,105355
9120,9120,524,116595
9121,9121,524,116022
9122,9122,524,116720
9123,9123,524,30076
9124,9124,524,118573
9125,9125,524,113359
9126,9126,116422,null
9127,9127,116422,116422
9128,9128,112184,112177
9129,9129,117518,112591
9130,9130,116422,126834
9131,9131,117518,118229
9132,9132,113292,null
9133,9133,104119,null
9134,9134,117518,118573
9135,9135,117518,104784
9136,9136,117518,102912
9137,9137,117782,null
9138,9138,117782,117448
9139,9139,116422,118573
9140,9140,116422,122577
9141,9141,103854,null
9142,9142,117782,118741
9143,9143,117782,102542
9144,9144,116422,103998
9145,9145,117782,116461
9146,9146,117782,116481
9147,9147,117782,94191
9148,9148,116422,116318
9149,9149,104073,null
9150,9150,104073,105631
9151,9151,104073,105045
9152,9152,104073,121076
9153,9153,104073,118697
9154,9154,117662,null
9155,9155,102676,null
9156,9156,117472,104073
9157,9157,102676,102676
9158,9158,524,105417
9159,9159,42005,null
9160,9160,42005,121734
9161,9161,42005,112591
9162,9162,114268,null
9163,9163,42005,118697
9164,9164,94140,113292
9165,9165,94140,42005
9166,9166,94140,118133
9167,9167,116322,14949
9168,9168,117472,null
